role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
root,steering_introspection,1,-26.125,,,"[-71.5, -6.15625, -0.703125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-22.0,,,"[-54.0, -23.0, -8.75, -2.125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-18.5,,,"[-44.0, -15.75, -5.03125, -9.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-22.375,,,"[-70.0, -12.0625, -4.78125, -2.8125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
emperor,steering_introspection,1,-22.0,,,"[-59.0, -17.25, -8.375, -3.28125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-21.875,,,"[-60.25, -3.78125, -1.703125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-18.0,,,"[-46.25, -0.205078125, -7.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-27.375,,,"[-69.0, -10.0625, -3.0625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-27.125,,,"[-66.5, -10.5, -4.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-23.75,,,"[-68.5, -16.75, -4.75, -5.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-18.875,,,"[-57.25, -9.0, -4.25, -5.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-23.625,,,"[-80.5, -6.6875, -6.0625, -1.140625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-22.5,,,"[-73.5, -4.90625, -9.25, -2.390625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
umpire,steering_introspection,1,-17.875,,,"[-64.5, -0.00091552734375, -4.25, -2.578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
umpire,steering_introspection,1,-14.875,,,"[-50.25, 0.0, -1.9140625, -7.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
umpire,steering_introspection,1,-21.375,,,"[-73.5, -0.00070953369140625, -6.03125, -5.75]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
umpire,steering_introspection,1,-20.5,,,"[-71.0, 0.0, -8.0625, -2.8125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-23.75,,,"[-61.25, -6.28125, -3.765625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-18.5,,,"[-45.25, -2.359375, -8.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-29.25,,,"[-74.0, -12.125, -1.5234375]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-29.875,,,"[-71.0, -13.5, -5.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-18.5,,,"[-54.25, -7.0, -7.75, -5.0]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-14.1875,,,"[-46.25, -0.000957489013671875, -4.03125, -6.5]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-22.75,,,"[-69.0, -0.91015625, -12.0, -9.0]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-21.5,,,"[-63.0, -5.25, -10.0625, -7.75]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
throat,steering_introspection,1,-26.125,,,"[-73.0, -0.91015625, -4.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
throat,steering_introspection,1,-23.25,,,"[-60.25, -0.392578125, -9.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
throat,steering_introspection,1,-32.0,,,"[-80.0, -12.0, -4.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
throat,steering_introspection,1,-29.625,,,"[-78.5, -10.0625, -0.3125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-26.75,,,"[-68.5, -8.375, -3.28125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-21.75,,,"[-53.5, -3.5625, -8.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-33.0,,,"[-83.0, -16.25, -0.080078125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-29.125,,,"[-69.5, -17.0, -0.6953125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-20.375,,,"[-72.5, 0.0, -8.3125, -0.474609375]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-17.25,,,"[-57.25, 0.0, -6.28125, -5.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-19.875,,,"[-75.5, -0.000110626220703125, -3.171875, -0.578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-20.625,,,"[-76.0, -0.0007171630859375, -5.75, -0.578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-16.25,,,"[-54.5, -0.000553131103515625, -8.0, -2.578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-16.0,,,"[-51.75, -4.76837158203125e-06, -7.5, -5.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-24.5,,,"[-76.5, -5.7220458984375e-06, -12.0, -9.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-21.375,,,"[-67.5, -1.7762184143066406e-05, -13.75, -4.03125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-16.625,,,"[-51.0, -14.125, -0.2119140625, -1.3125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-16.25,,,"[-48.0, -11.9375, -0.007171630859375, -5.25]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-19.5,,,"[-61.25, -3.34375, -6.75, -6.75]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-13.6875,,,"[-49.25, -0.080078125, -4.71875, -0.59375]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-20.75,,,"[-71.5, -7.152557373046875e-07, -10.25, -1.140625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-17.25,,,"[-57.5, -5.960464477539062e-07, -4.25, -7.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-22.5,,,"[-80.0, -4.8160552978515625e-05, -9.25, -0.69921875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-21.75,,,"[-75.0, -0.00019168853759765625, -11.75, -0.388671875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-26.875,,,"[-65.0, -10.5, -5.0]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-23.75,,,"[-57.5, -5.0, -8.75]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-33.0,,,"[-78.5, -17.0, -3.53125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mosquito,steering_introspection,1,-29.75,,,"[-71.5, -14.5, -3.28125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-18.375,,,"[-60.25, -4.53125, -7.75, -0.82421875]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-15.875,,,"[-52.5, -0.73828125, -1.9140625, -8.25]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-19.5,,,"[-73.0, -1.25, -3.953125, -0.00885009765625]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-21.5,,,"[-69.0, -3.765625, -9.25, -4.03125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-24.375,,,"[-60.0, -12.4375, -0.82421875]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-18.25,,,"[-42.75, -5.09375, -7.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-31.5,,,"[-75.0, -18.5, -1.140625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-28.5,,,"[-63.75, -15.3125, -6.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-18.5,,,"[-54.5, -27.0, -1.1920928955078125e-07, -8.0625, -3.046875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-14.625,,,"[-41.25, -16.0, 0.0, -5.5, -10.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-17.125,,,"[-60.75, -10.5625, -1.3589859008789062e-05, -2.65625, -11.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
goddess,steering_introspection,1,-16.75,,,"[-56.75, -13.4375, 0.0, -9.5625, -4.03125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-21.875,,,"[-58.75, -4.3125, -2.578125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-16.875,,,"[-37.5, -4.03125, -9.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-32.75,,,"[-85.5, -8.25, -4.28125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-27.625,,,"[-69.5, -4.96875, -8.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-23.125,,,"[-62.5, -5.25, -1.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-18.875,,,"[-42.5, -3.296875, -11.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-28.25,,,"[-78.5, -6.15625, -0.224609375]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nation,steering_introspection,1,-29.875,,,"[-69.5, -13.875, -6.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lock,steering_introspection,1,-23.25,,,"[-65.0, -1.8046875, -3.046875]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lock,steering_introspection,1,-22.0,,,"[-51.0, -5.5, -9.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lock,steering_introspection,1,-29.25,,,"[-72.0, -11.25, -4.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lock,steering_introspection,1,-25.375,,,"[-60.5, -12.0, -3.78125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-22.5,,,"[-63.0, -16.375, -7.25, -3.53125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-20.25,,,"[-49.25, -18.25, -4.03125, -9.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-26.5,,,"[-77.5, -22.375, -2.546875, -3.53125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-27.125,,,"[-70.5, -23.0, -12.5, -2.359375]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-27.75,,,"[-75.0, -1.53125, -6.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-23.875,,,"[-64.5, -1.515625, -5.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-28.0,,,"[-77.0, -0.80078125, -6.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-26.25,,,"[-69.5, -4.15625, -5.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-34.25,,,"[-73.0, -28.75, -1.3125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-27.0,,,"[-53.5, -18.25, -9.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-31.375,,,"[-77.0, -16.625, -0.388671875]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
demon,steering_introspection,1,-28.25,,,"[-68.0, -12.6875, -4.03125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-20.875,,,"[-54.5, -6.28125, -1.9140625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-19.75,,,"[-47.5, -5.5, -6.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-29.625,,,"[-73.0, -12.75, -3.28125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-26.375,,,"[-62.5, -13.75, -3.046875]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-16.875,,,"[-55.5, -1.5, -8.25, -2.125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-15.875,,,"[-50.5, -0.0019378662109375, -6.5, -6.5]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-21.125,,,"[-75.0, -1.015625, -5.6875, -2.625]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
basement,steering_introspection,1,-20.0,,,"[-65.0, -0.02685546875, -14.75, -0.08740234375]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-19.25,,,"[-51.25, -16.375, -5.125, -4.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-15.9375,,,"[-33.75, -23.0, -0.054931640625, -7.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-20.75,,,"[-63.25, -11.25, -3.078125, -5.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-19.5,,,"[-55.5, -12.25, -5.15625, -5.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-25.375,,,"[-66.0, -6.3125, -3.765625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-24.375,,,"[-60.0, -3.296875, -9.75]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-35.25,,,"[-80.5, -17.75, -7.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
insect,steering_introspection,1,-31.0,,,"[-71.5, -16.75, -4.75]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-14.25,,,"[-58.75, -0.049560546875, 0.0, -11.0, -1.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-11.625,,,"[-46.25, -1.4662742614746094e-05, 0.0, -7.75, -4.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-18.625,,,"[-76.0, -4.28125, -5.960464477539062e-07, -3.21875, -9.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-14.75,,,"[-57.5, -0.890625, -2.384185791015625e-07, -8.4375, -6.875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-24.75,,,"[-55.75, -14.625, -3.765625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-19.75,,,"[-41.0, -8.5625, -9.75]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-31.625,,,"[-79.0, -12.5, -3.53125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
unicorn,steering_introspection,1,-29.125,,,"[-66.5, -16.25, -4.75]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-20.0,,,"[-52.75, -10.8125, -10.75, -5.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-17.25,,,"[-43.5, -9.5, -7.25, -9.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-25.0,,,"[-46.0, -29.75, -13.5, -11.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-20.5,,,"[-49.25, -11.625, -11.75, -9.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
building,steering_introspection,1,-21.875,,,"[-57.0, -7.59375, -1.140625]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
building,steering_introspection,1,-17.875,,,"[-38.25, -3.546875, -11.75]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
building,steering_introspection,1,-29.5,,,"[-68.5, -16.875, -3.28125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
building,steering_introspection,1,-28.0,,,"[-61.75, -19.5, -2.84375]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-34.5,,,"[-58.0, -45.25, -0.126953125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-24.875,,,"[-49.75, -19.5, -5.5]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-37.0,,,"[-81.0, -27.75, -2.578125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-36.0,,,"[-78.5, -26.625, -3.046875]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-15.6875,,,"[-51.5, 0.0, -7.03125, -4.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-15.25,,,"[-46.5, -1.3232231140136719e-05, -4.5, -10.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-20.375,,,"[-66.0, -3.796875, -6.375, -5.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-20.5,,,"[-61.75, -0.1865234375, -13.25, -6.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-19.625,,,"[-67.0, -5.817413330078125e-05, -9.75, -1.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-16.25,,,"[-51.75, 0.0, -6.25, -7.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-26.625,,,"[-87.5, -0.006744384765625, -11.25, -7.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-22.625,,,"[-75.5, -0.0032196044921875, -10.5625, -4.28125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
moth,steering_introspection,1,-19.0,,,"[-52.5, -12.4375, -9.3125, -1.9140625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
moth,steering_introspection,1,-18.5,,,"[-47.0, -10.3125, -8.5, -8.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
moth,steering_introspection,1,-20.375,,,"[-60.5, -12.0625, -4.4375, -4.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
moth,steering_introspection,1,-18.5,,,"[-48.0, -8.0625, -8.875, -9.125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-19.875,,,"[-68.5, -0.201171875, -7.5, -3.53125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
