role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
captain,steering_introspection,1,-28.125,,,"[-69.5, -11.1875, -3.53125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-14.25,,,"[-58.75, -0.049560546875, 0.0, -11.0, -1.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-11.625,,,"[-46.25, -1.4662742614746094e-05, 0.0, -7.75, -4.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-18.625,,,"[-76.0, -4.28125, -5.960464477539062e-07, -3.21875, -9.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-14.75,,,"[-57.5, -0.890625, -2.384185791015625e-07, -8.4375, -6.875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-29.0,,,"[-78.5, -6.25, -2.34375]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-24.75,,,"[-64.0, -2.359375, -8.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-32.5,,,"[-79.5, -14.5, -3.546875]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-26.125,,,"[-65.5, -10.4375, -2.359375]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-14.3125,,,"[-49.0, -8.125, 0.0, -11.0, -3.53125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-14.375,,,"[-43.25, -16.25, 0.0, -7.25, -5.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-17.625,,,"[-68.0, -10.3125, -3.6954879760742188e-06, -1.6875, -8.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-14.875,,,"[-60.25, -8.4375, -6.198883056640625e-06, -4.78125, -0.79296875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-20.0,,,"[-52.75, -10.8125, -10.75, -5.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-17.25,,,"[-43.5, -9.5, -7.25, -9.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-25.0,,,"[-46.0, -29.75, -13.5, -11.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
oyster,steering_introspection,1,-20.5,,,"[-49.25, -11.625, -11.75, -9.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
army,steering_introspection,1,-26.0,,,"[-69.5, -2.703125, -5.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
army,steering_introspection,1,-23.625,,,"[-58.5, -0.4765625, -12.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
army,steering_introspection,1,-31.25,,,"[-84.0, -4.15625, -5.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
army,steering_introspection,1,-31.375,,,"[-82.0, -9.0, -3.28125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
angel,steering_introspection,1,-26.25,,,"[-63.5, -8.8125, -6.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
angel,steering_introspection,1,-21.875,,,"[-47.5, -8.25, -10.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
angel,steering_introspection,1,-31.875,,,"[-82.5, -12.5625, -0.38671875]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
angel,steering_introspection,1,-28.75,,,"[-66.5, -16.25, -3.53125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-25.625,,,"[-69.5, -5.0, -2.34375]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-23.375,,,"[-60.0, -2.8125, -7.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-30.0,,,"[-75.5, -8.25, -6.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
nurse,steering_introspection,1,-29.875,,,"[-72.0, -10.0, -7.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mermaid,steering_introspection,1,-22.625,,,"[-58.0, -6.90625, -3.046875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mermaid,steering_introspection,1,-20.0,,,"[-47.25, -3.1875, -9.75]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mermaid,steering_introspection,1,-30.75,,,"[-76.0, -14.5, -1.703125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
mermaid,steering_introspection,1,-30.0,,,"[-68.0, -19.0, -2.8125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
waiter,steering_introspection,1,-21.875,,,"[-72.0, -9.75, -2.578125, -3.046875]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
waiter,steering_introspection,1,-13.625,,,"[-50.5, -0.126953125, -0.12890625, -3.765625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
waiter,steering_introspection,1,-25.625,,,"[-75.5, -22.5, -4.28125, -0.0264892578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
waiter,steering_introspection,1,-21.875,,,"[-61.5, -21.125, -4.90625, -0.052978515625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-23.75,,,"[-67.5, -2.71875, -1.140625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-22.125,,,"[-59.25, -0.54296875, -6.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-27.25,,,"[-70.5, -11.375, -0.0235595703125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
root,steering_introspection,1,-26.125,,,"[-71.5, -6.15625, -0.703125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-21.875,,,"[-58.75, -4.3125, -2.578125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-16.875,,,"[-37.5, -4.03125, -9.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-32.75,,,"[-85.5, -8.25, -4.28125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tower,steering_introspection,1,-27.625,,,"[-69.5, -4.96875, -8.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-28.125,,,"[-59.0, -21.75, -3.765625]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-19.0,,,"[-43.75, -3.421875, -9.75]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-37.75,,,"[-89.5, -15.625, -8.0]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
hospital,steering_introspection,1,-32.25,,,"[-75.0, -16.5, -5.5]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-18.625,,,"[-62.5, -6.03125, -4.5, -1.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-15.375,,,"[-51.0, -5.28125, -0.60546875, -4.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-21.625,,,"[-64.0, -19.25, -2.8125, -0.314453125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-16.75,,,"[-52.75, -12.75, -1.3984375, -0.0072021484375]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-18.375,,,"[-60.25, -4.53125, -7.75, -0.82421875]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-15.875,,,"[-52.5, -0.73828125, -1.9140625, -8.25]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-19.5,,,"[-73.0, -1.25, -3.953125, -0.00885009765625]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
corridor,steering_introspection,1,-21.5,,,"[-69.0, -3.765625, -9.25, -4.03125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-22.5,,,"[-63.0, -16.375, -7.25, -3.53125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-20.25,,,"[-49.25, -18.25, -4.03125, -9.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-26.5,,,"[-77.5, -22.375, -2.546875, -3.53125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
banker,steering_introspection,1,-27.125,,,"[-70.5, -23.0, -12.5, -2.359375]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-21.875,,,"[-60.25, -3.78125, -1.703125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-18.0,,,"[-46.25, -0.205078125, -7.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-27.375,,,"[-69.0, -10.0625, -3.0625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-27.125,,,"[-66.5, -10.5, -4.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-19.25,,,"[-51.25, -16.375, -5.125, -4.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-15.9375,,,"[-33.75, -23.0, -0.054931640625, -7.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-20.75,,,"[-63.25, -11.25, -3.078125, -5.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cigar,steering_introspection,1,-19.5,,,"[-55.5, -12.25, -5.15625, -5.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-16.625,,,"[-51.0, -14.125, -0.2119140625, -1.3125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-16.25,,,"[-48.0, -11.9375, -0.007171630859375, -5.25]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-19.5,,,"[-61.25, -3.34375, -6.75, -6.75]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
llm,steering_introspection,1,-13.6875,,,"[-49.25, -0.080078125, -4.71875, -0.59375]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-24.5,,,"[-59.25, -12.6875, -1.703125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-19.75,,,"[-53.25, -0.00164031982421875, -6.0]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-31.875,,,"[-83.0, -12.3125, -0.134765625]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-32.75,,,"[-79.5, -15.25, -3.53125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-23.75,,,"[-68.5, -16.75, -4.75, -5.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-18.875,,,"[-57.25, -9.0, -4.25, -5.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-23.625,,,"[-80.5, -6.6875, -6.0625, -1.140625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-22.5,,,"[-73.5, -4.90625, -9.25, -2.390625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
flea,steering_introspection,1,-20.25,,,"[-53.0, -18.25, -8.25, -1.3125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
flea,steering_introspection,1,-16.875,,,"[-42.5, -17.5, -3.53125, -4.03125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
flea,steering_introspection,1,-23.25,,,"[-57.75, -23.5, -3.140625, -8.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
flea,steering_introspection,1,-21.125,,,"[-52.25, -23.125, -4.0, -5.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
daisy,steering_introspection,1,-20.125,,,"[-59.0, -7.0, -10.0, -4.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
daisy,steering_introspection,1,-13.6875,,,"[-41.25, -0.69140625, -6.0, -6.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
daisy,steering_introspection,1,-24.75,,,"[-70.0, -15.75, -11.25, -1.9140625]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
daisy,steering_introspection,1,-18.875,,,"[-55.5, -7.75, -8.25, -4.0625]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-16.75,,,"[-58.0, -0.004791259765625, -7.53125, -1.3125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-14.125,,,"[-46.5, -7.486343383789062e-05, -2.578125, -7.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-22.75,,,"[-76.0, -0.001953125, -11.25, -3.53125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
zipper,steering_introspection,1,-18.0,,,"[-67.0, -0.005340576171875, -4.40625, -0.4140625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-18.125,,,"[-49.0, -11.0, -11.0625, -1.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-13.75,,,"[-40.5, -0.55859375, -6.84375, -7.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-24.0,,,"[-69.0, -9.4375, -7.5, -10.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-21.5,,,"[-60.75, -8.75, -10.8125, -5.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-19.875,,,"[-68.5, -0.201171875, -7.5, -3.53125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-17.125,,,"[-52.75, -2.578125, -3.046875, -10.25]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-21.25,,,"[-74.0, -10.0, -0.333984375, -0.431640625]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
governor,steering_introspection,1,-19.375,,,"[-64.5, -12.0, -0.57421875, -0.578125]",9,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-29.875,,,"[-62.0, -23.625, -4.03125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-25.75,,,"[-55.25, -16.125, -6.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-34.0,,,"[-70.5, -25.375, -6.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-30.875,,,"[-70.0, -18.5, -4.03125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-21.75,,,"[-57.0, -5.3125, -3.046875]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-21.5,,,"[-49.0, -3.78125, -11.75]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-35.5,,,"[-82.0, -22.25, -1.9296875]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-32.5,,,"[-77.0, -14.5, -6.0]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-16.25,,,"[-54.5, -0.000553131103515625, -8.0, -2.578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-16.0,,,"[-51.75, -4.76837158203125e-06, -7.5, -5.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-24.5,,,"[-76.5, -5.7220458984375e-06, -12.0, -9.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
beetle,steering_introspection,1,-21.375,,,"[-67.5, -1.7762184143066406e-05, -13.75, -4.03125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-23.125,,,"[-56.25, -9.4375, -3.53125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-21.125,,,"[-49.75, -6.28125, -7.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-29.25,,,"[-74.5, -11.0, -2.34375]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
peach,steering_introspection,1,-27.875,,,"[-68.5, -10.5, -4.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-21.5,,,"[-68.0, -7.84375, -5.25, -5.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-18.875,,,"[-59.75, -5.5, -4.03125, -6.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-23.75,,,"[-87.5, -0.240234375, -0.46484375, -6.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
rabbi,steering_introspection,1,-21.375,,,"[-78.5, -0.0189208984375, -6.5, -0.6953125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-20.375,,,"[-72.5, 0.0, -8.3125, -0.474609375]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-17.25,,,"[-57.25, 0.0, -6.28125, -5.25]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
turnip,steering_introspection,1,-19.875,,,"[-75.5, -0.000110626220703125, -3.171875, -0.578125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
