role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
root,steering_introspection,1,-26.125,,,"[-71.5, -6.15625, -0.703125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-34.5,,,"[-58.0, -45.25, -0.126953125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-24.875,,,"[-49.75, -19.5, -5.5]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-37.0,,,"[-81.0, -27.75, -2.578125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
arm,steering_introspection,1,-36.0,,,"[-78.5, -26.625, -3.046875]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-27.75,,,"[-75.0, -1.53125, -6.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-23.875,,,"[-64.5, -1.515625, -5.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-28.0,,,"[-77.0, -0.80078125, -6.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
weed,steering_introspection,1,-26.25,,,"[-69.5, -4.15625, -5.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-26.125,,,"[-68.5, -5.75, -4.03125]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-22.0,,,"[-53.5, -2.578125, -9.75]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-29.875,,,"[-72.0, -17.75, -0.062255859375]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
professor,steering_introspection,1,-29.5,,,"[-69.5, -16.25, -2.65625]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-25.125,,,"[-56.75, -15.5, -3.28125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-18.0,,,"[-46.0, -0.06591796875, -8.0]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-27.375,,,"[-70.5, -7.78125, -3.78125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
elf,steering_introspection,1,-24.125,,,"[-60.0, -5.09375, -7.25]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-24.375,,,"[-60.0, -12.4375, -0.82421875]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-18.25,,,"[-42.75, -5.09375, -7.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-31.5,,,"[-75.0, -18.5, -1.140625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
foot,steering_introspection,1,-28.5,,,"[-63.75, -15.3125, -6.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
termite,steering_introspection,1,-21.0,,,"[-75.5, -0.0024871826171875, -5.5625, -3.046875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
termite,steering_introspection,1,-17.25,,,"[-60.5, -0.005889892578125, -1.140625, -7.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
termite,steering_introspection,1,-22.375,,,"[-78.0, -0.8984375, -9.75, -0.83203125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
termite,steering_introspection,1,-19.5,,,"[-68.5, -0.57421875, -8.625, -0.0625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-32.25,,,"[-62.75, -32.0, -2.34375]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-22.125,,,"[-54.5, -6.21875, -5.5]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-37.25,,,"[-84.0, -27.5, -0.1611328125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
cop,steering_introspection,1,-40.5,,,"[-77.0, -38.25, -6.5]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-15.6875,,,"[-51.5, 0.0, -7.03125, -4.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-15.25,,,"[-46.5, -1.3232231140136719e-05, -4.5, -10.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-20.375,,,"[-66.0, -3.796875, -6.375, -5.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
maple,steering_introspection,1,-20.5,,,"[-61.75, -0.1865234375, -13.25, -6.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-23.75,,,"[-61.25, -6.28125, -3.765625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-18.5,,,"[-45.25, -2.359375, -8.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-29.25,,,"[-74.0, -12.125, -1.5234375]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
roof,steering_introspection,1,-29.875,,,"[-71.0, -13.5, -5.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-18.625,,,"[-62.5, -6.03125, -4.5, -1.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-15.375,,,"[-51.0, -5.28125, -0.60546875, -4.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-21.625,,,"[-64.0, -19.25, -2.8125, -0.314453125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
toad,steering_introspection,1,-16.75,,,"[-52.75, -12.75, -1.3984375, -0.0072021484375]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-24.25,,,"[-63.25, -8.0, -1.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-23.625,,,"[-51.25, -11.0, -8.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-29.375,,,"[-77.0, -10.8125, -0.486328125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
giant,steering_introspection,1,-25.0,,,"[-59.5, -11.5625, -3.78125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-14.3125,,,"[-49.0, -8.125, 0.0, -11.0, -3.53125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-14.375,,,"[-43.25, -16.25, 0.0, -7.25, -5.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-17.625,,,"[-68.0, -10.3125, -3.6954879760742188e-06, -1.6875, -8.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spatula,steering_introspection,1,-14.875,,,"[-60.25, -8.4375, -6.198883056640625e-06, -4.78125, -0.79296875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-18.5,,,"[-54.25, -7.0, -7.75, -5.0]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-14.1875,,,"[-46.25, -0.000957489013671875, -4.03125, -6.5]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-22.75,,,"[-69.0, -0.91015625, -12.0, -9.0]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
biologist,steering_introspection,1,-21.5,,,"[-63.0, -5.25, -10.0625, -7.75]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
captain,steering_introspection,1,-25.75,,,"[-67.0, -5.59375, -4.75]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
captain,steering_introspection,1,-21.75,,,"[-53.0, -2.375, -10.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
captain,steering_introspection,1,-31.625,,,"[-78.5, -16.125, -0.16015625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
captain,steering_introspection,1,-28.125,,,"[-69.5, -11.1875, -3.53125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-25.5,,,"[-69.0, -1.9375, -5.5]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-21.75,,,"[-55.0, -2.765625, -7.5]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-32.75,,,"[-83.0, -11.75, -3.78125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bug,steering_introspection,1,-29.625,,,"[-74.0, -8.0625, -6.75]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-20.75,,,"[-71.5, -7.152557373046875e-07, -10.25, -1.140625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-17.25,,,"[-57.5, -5.960464477539062e-07, -4.25, -7.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-22.5,,,"[-80.0, -4.8160552978515625e-05, -9.25, -0.69921875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
dentist,steering_introspection,1,-21.75,,,"[-75.0, -0.00019168853759765625, -11.75, -0.388671875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lawyer,steering_introspection,1,-19.125,,,"[-64.0, -1.8359375, -6.0, -4.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lawyer,steering_introspection,1,-15.8125,,,"[-51.75, -0.001220703125, -1.9140625, -9.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lawyer,steering_introspection,1,-24.875,,,"[-80.0, -5.96875, -9.5625, -3.78125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
lawyer,steering_introspection,1,-25.25,,,"[-71.5, -9.25, -16.25, -3.78125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
deck,steering_introspection,1,-30.625,,,"[-68.0, -22.5, -1.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
deck,steering_introspection,1,-20.25,,,"[-54.75, -1.734375, -4.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
deck,steering_introspection,1,-29.125,,,"[-76.5, -9.625, -1.3125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
deck,steering_introspection,1,-28.125,,,"[-74.5, -5.84375, -4.03125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-21.875,,,"[-59.5, -2.609375, -3.53125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-18.75,,,"[-46.5, -0.6953125, -9.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-32.75,,,"[-78.5, -11.5, -8.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
glass,steering_introspection,1,-26.625,,,"[-67.0, -7.65625, -5.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-20.875,,,"[-54.5, -6.28125, -1.9140625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-19.75,,,"[-47.5, -5.5, -6.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-29.625,,,"[-73.0, -12.75, -3.28125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
worm,steering_introspection,1,-26.375,,,"[-62.5, -13.75, -3.046875]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-21.75,,,"[-57.0, -5.3125, -3.046875]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-21.5,,,"[-49.0, -3.78125, -11.75]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-35.5,,,"[-82.0, -22.25, -1.9296875]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
continent,steering_introspection,1,-32.5,,,"[-77.0, -14.5, -6.0]",10,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-23.75,,,"[-68.5, -16.75, -4.75, -5.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-18.875,,,"[-57.25, -9.0, -4.25, -5.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-23.625,,,"[-80.5, -6.6875, -6.0625, -1.140625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
referee,steering_introspection,1,-22.5,,,"[-73.5, -4.90625, -9.25, -2.390625]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soldier,steering_introspection,1,-20.125,,,"[-72.0, 0.0, -5.03125, -3.53125]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soldier,steering_introspection,1,-15.5625,,,"[-52.25, 0.0, -1.9140625, -8.0]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soldier,steering_introspection,1,-24.0,,,"[-80.0, -0.048583984375, -6.0625, -9.75]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
soldier,steering_introspection,1,-23.375,,,"[-76.5, 0.0, -14.75, -2.34375]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-14.25,,,"[-58.75, -0.049560546875, 0.0, -11.0, -1.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-11.625,,,"[-46.25, -1.4662742614746094e-05, 0.0, -7.75, -4.25]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-18.625,,,"[-76.0, -4.28125, -5.960464477539062e-07, -3.21875, -9.5]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
blossom,steering_introspection,1,-14.75,,,"[-57.5, -0.890625, -2.384185791015625e-07, -8.4375, -6.875]",8,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-22.875,,,"[-58.25, -8.125, -2.125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-20.875,,,"[-47.5, -6.5, -8.75]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-33.5,,,"[-81.0, -14.75, -5.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
spider,steering_introspection,1,-29.5,,,"[-70.5, -14.3125, -3.53125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-26.625,,,"[-69.0, -6.34375, -4.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-19.375,,,"[-48.75, -2.8125, -6.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-31.0,,,"[-85.5, -6.0625, -1.5078125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
coat,steering_introspection,1,-30.0,,,"[-77.0, -10.0625, -2.8125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheet,steering_introspection,1,-23.75,,,"[-69.5, -0.1416015625, -1.703125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheet,steering_introspection,1,-22.0,,,"[-60.0, -0.0859375, -5.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheet,steering_introspection,1,-28.375,,,"[-75.0, -7.0, -3.296875]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
sheet,steering_introspection,1,-25.25,,,"[-65.5, -4.46875, -5.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-26.75,,,"[-68.5, -8.375, -3.28125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-21.75,,,"[-53.5, -3.5625, -8.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-33.0,,,"[-83.0, -16.25, -0.080078125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
chef,steering_introspection,1,-29.125,,,"[-69.5, -17.0, -0.6953125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-29.0,,,"[-78.5, -6.25, -2.34375]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-24.75,,,"[-64.0, -2.359375, -8.0]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-32.5,,,"[-79.5, -14.5, -3.546875]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
prize,steering_introspection,1,-26.125,,,"[-65.5, -10.4375, -2.359375]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-24.5,,,"[-59.25, -12.6875, -1.703125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-19.75,,,"[-53.25, -0.00164031982421875, -6.0]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-31.875,,,"[-83.0, -12.3125, -0.134765625]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
jug,steering_introspection,1,-32.75,,,"[-79.5, -15.25, -3.53125]",4,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-21.25,,,"[-57.5, -2.40625, -3.765625]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-17.625,,,"[-43.75, -2.171875, -7.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-31.125,,,"[-87.5, -2.453125, -3.53125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
bush,steering_introspection,1,-26.5,,,"[-73.5, -0.126953125, -6.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-18.125,,,"[-49.0, -11.0, -11.0625, -1.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-13.75,,,"[-40.5, -0.55859375, -6.84375, -7.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-24.0,,,"[-69.0, -9.4375, -7.5, -10.0]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shrimp,steering_introspection,1,-21.5,,,"[-60.75, -8.75, -10.8125, -5.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-21.0,,,"[-55.5, -5.15625, -2.34375]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-14.0,,,"[-30.75, -2.8125, -8.5]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-32.0,,,"[-79.0, -13.5, -3.78125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
desk,steering_introspection,1,-31.375,,,"[-73.0, -18.25, -3.046875]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tree,steering_introspection,1,-19.0,,,"[-44.75, -7.53125, -4.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tree,steering_introspection,1,-11.4375,,,"[-20.375, -6.25, -7.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tree,steering_introspection,1,-31.375,,,"[-76.5, -10.0, -7.75]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
tree,steering_introspection,1,-27.5,,,"[-68.0, -12.5, -2.125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-19.625,,,"[-67.0, -5.817413330078125e-05, -9.75, -1.5]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-16.25,,,"[-51.75, 0.0, -6.25, -7.25]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-26.625,,,"[-87.5, -0.006744384765625, -11.25, -7.75]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
scarf,steering_introspection,1,-22.625,,,"[-75.5, -0.0032196044921875, -10.5625, -4.28125]",6,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-21.875,,,"[-60.25, -3.78125, -1.703125]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-18.0,,,"[-46.25, -0.205078125, -7.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-27.375,,,"[-69.0, -10.0625, -3.0625]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
shadow,steering_introspection,1,-27.125,,,"[-66.5, -10.5, -4.5]",7,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-29.875,,,"[-62.0, -23.625, -4.03125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-25.75,,,"[-55.25, -16.125, -6.0]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-34.0,,,"[-70.5, -25.375, -6.25]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
herb,steering_introspection,1,-30.875,,,"[-70.0, -18.5, -4.03125]",5,0.0,"[np.int64(44), np.int64(48), np.int64(52), np.int64(56)]"
