role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
emperor,steering_introspection,1,-7.8125,,,"[-24.75, -6.53125, -9.059906005859375e-06, -1.33514404296875e-05]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
emperor,steering_introspection,1,-8.1875,,,"[-27.25, -5.46875, -0.00933837890625, -1.0728836059570312e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
emperor,steering_introspection,1,-5.46875,,,"[-17.375, -4.53125, -7.867813110351562e-06, -4.5299530029296875e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
continent,steering_introspection,1,-14.0625,,,"[-42.25, -0.0135498046875, -8.344650268554688e-07]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
continent,steering_introspection,1,-9.4375,,,"[-28.375, -1.3113021850585938e-06, -2.86102294921875e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
continent,steering_introspection,1,-12.5625,,,"[-36.75, -0.98046875, -3.4570693969726562e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
continent,steering_introspection,1,-8.9375,,,"[-26.875, -9.775161743164062e-05, -2.7418136596679688e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bug,steering_introspection,1,-12.8125,,,"[-38.5, -0.005889892578125, -1.0728836059570312e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bug,steering_introspection,1,-9.4375,,,"[-28.375, -0.00010156631469726562, -1.1682510375976562e-05]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bug,steering_introspection,1,-11.0625,,,"[-33.25, -0.01904296875, -1.7881393432617188e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bug,steering_introspection,1,-8.5625,,,"[-25.75, -2.6345252990722656e-05, -3.6954879760742188e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-7.75,,,"[-30.875, -0.1494140625, -0.010009765625, -5.960464477539062e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-6.46875,,,"[-25.25, -0.58984375, -3.933906555175781e-06, -1.8358230590820312e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-7.0625,,,"[-27.5, -0.70703125, -0.0194091796875, -2.7418136596679688e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-5.5,,,"[-21.625, -0.3359375, -3.4332275390625e-05, -5.4836273193359375e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spider,steering_introspection,1,-8.5625,,,"[-33.0, -1.140625, -0.1826171875, -4.76837158203125e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spider,steering_introspection,1,-6.53125,,,"[-20.875, -5.25, -0.00016498565673828125, -1.3113021850585938e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spider,steering_introspection,1,-7.96875,,,"[-28.375, -3.421875, -0.1318359375, -1.5497207641601562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spider,steering_introspection,1,-5.28125,,,"[-17.25, -3.90625, -7.05718994140625e-05, -1.6689300537109375e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
glass,steering_introspection,1,-11.6875,,,"[-35.0, -0.0211181640625, -7.152557373046875e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
glass,steering_introspection,1,-8.0625,,,"[-24.25, -9.298324584960938e-06, -1.0728836059570312e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
glass,steering_introspection,1,-10.0,,,"[-29.75, -0.26953125, -1.3113021850585938e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
glass,steering_introspection,1,-5.90625,,,"[-17.75, -2.5391578674316406e-05, -6.318092346191406e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
mermaid,steering_introspection,1,-8.375,,,"[-33.25, -0.2255859375, -0.0213623046875, -8.344650268554688e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
mermaid,steering_introspection,1,-6.125,,,"[-24.375, -0.0703125, -9.894371032714844e-06, -2.5033950805664062e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
mermaid,steering_introspection,1,-7.21875,,,"[-28.75, -0.0634765625, -0.07421875, -5.0067901611328125e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
mermaid,steering_introspection,1,-5.1875,,,"[-20.0, -0.73046875, -5.4836273193359375e-06, -1.1801719665527344e-05]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
dentist,steering_introspection,1,-10.25,,,"[-40.5, -0.515625, -0.003631591796875, -8.344650268554688e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
dentist,steering_introspection,1,-6.90625,,,"[-27.625, -0.033935546875, -2.0384788513183594e-05, -5.4836273193359375e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
dentist,steering_introspection,1,-8.875,,,"[-35.25, -0.007354736328125, -0.1591796875, -2.384185791015625e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
dentist,steering_introspection,1,-6.4375,,,"[-25.625, -0.1552734375, -6.580352783203125e-05, -4.887580871582031e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
daisy,steering_introspection,1,-8.625,,,"[-28.625, -5.90625, -0.02392578125, -1.1920928955078125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
daisy,steering_introspection,1,-6.40625,,,"[-19.375, -6.1875, -6.4373016357421875e-06, -9.655952453613281e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
daisy,steering_introspection,1,-7.65625,,,"[-24.0, -6.53125, -0.051513671875, -4.0531158447265625e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
daisy,steering_introspection,1,-5.5,,,"[-15.3125, -6.65625, -1.33514404296875e-05, -1.728534698486328e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
toad,steering_introspection,1,-9.8125,,,"[-35.25, -4.0625, -0.047607421875, -8.344650268554688e-07]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
toad,steering_introspection,1,-6.78125,,,"[-23.25, -3.8125, -0.000606536865234375, -1.9073486328125e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
toad,steering_introspection,1,-9.4375,,,"[-26.75, -10.5625, -0.50390625, -1.9073486328125e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
toad,steering_introspection,1,-6.03125,,,"[-20.375, -3.6875, -0.01092529296875, -4.410743713378906e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
warehouse,steering_introspection,1,-14.25,,,"[-42.75, -0.006011962890625, -2.384185791015625e-07]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
warehouse,steering_introspection,1,-9.9375,,,"[-29.875, -1.1920928955078125e-06, -5.9604644775390625e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
warehouse,steering_introspection,1,-11.8125,,,"[-35.0, -0.392578125, -1.6689300537109375e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
warehouse,steering_introspection,1,-6.84375,,,"[-20.5, -3.62396240234375e-05, -2.9802322387695312e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-10.5,,,"[-36.5, -5.59375, -0.000514984130859375, -7.152557373046875e-07]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-7.875,,,"[-27.125, -4.3125, -1.9073486328125e-06, -3.5762786865234375e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-9.5625,,,"[-30.625, -7.46875, -0.0732421875, -4.76837158203125e-07]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-6.71875,,,"[-22.125, -4.78125, -2.86102294921875e-06, -1.0728836059570312e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
governor,steering_introspection,1,-8.8125,,,"[-31.5, -9.6875, -2.8125, -0.000408172607421875, -9.5367431640625e-07]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
governor,steering_introspection,1,-6.65625,,,"[-21.5, -10.125, -1.703125, -3.719329833984375e-05, -5.602836608886719e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
governor,steering_introspection,1,-7.6875,,,"[-29.25, -8.1875, -1.0546875, -0.0196533203125, -1.0728836059570312e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
governor,steering_introspection,1,-5.75,,,"[-17.75, -5.3125, -5.75, -7.62939453125e-06, -2.9802322387695312e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-12.9375,,,"[-38.75, -0.0234375, -4.76837158203125e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-8.1875,,,"[-24.5, -2.2649765014648438e-05, -4.172325134277344e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-10.5625,,,"[-31.625, -0.04150390625, -9.5367431640625e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-6.28125,,,"[-18.875, -1.3828277587890625e-05, -1.9073486328125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-12.1875,,,"[-36.5, -0.005157470703125, -3.5762786865234375e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-8.5,,,"[-25.5, -1.0967254638671875e-05, -1.4066696166992188e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-11.125,,,"[-33.25, -0.1669921875, -1.3113021850585938e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-6.59375,,,"[-19.75, -7.104873657226562e-05, -1.1920928955078125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shrimp,steering_introspection,1,-9.5,,,"[-31.75, -6.28125, -0.049072265625, -5.960464477539062e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shrimp,steering_introspection,1,-7.71875,,,"[-21.875, -8.9375, -3.552436828613281e-05, -1.1682510375976562e-05]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shrimp,steering_introspection,1,-8.875,,,"[-27.625, -7.78125, -0.1513671875, -2.2649765014648438e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shrimp,steering_introspection,1,-6.5625,,,"[-18.625, -7.5625, -6.008148193359375e-05, -7.510185241699219e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
army,steering_introspection,1,-9.5625,,,"[-36.5, -1.8046875, -0.004852294921875, -1.3113021850585938e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
army,steering_introspection,1,-8.4375,,,"[-26.5, -7.21875, -2.9206275939941406e-05, -2.2172927856445312e-05]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
army,steering_introspection,1,-9.75,,,"[-34.5, -4.5625, -0.02490234375, -1.1920928955078125e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
army,steering_introspection,1,-7.28125,,,"[-21.375, -7.75, -3.2901763916015625e-05, -3.5762786865234375e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
jug,steering_introspection,1,-13.4375,,,"[-40.25, -0.00457763671875, -4.76837158203125e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
jug,steering_introspection,1,-8.875,,,"[-26.625, -2.5033950805664062e-06, -1.0728836059570312e-05]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
jug,steering_introspection,1,-11.75,,,"[-35.25, -0.0098876953125, -2.7418136596679688e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
jug,steering_introspection,1,-9.3125,,,"[-28.0, -0.000881195068359375, -1.1324882507324219e-05]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-12.125,,,"[-36.25, -0.04345703125, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-7.21875,,,"[-21.625, -4.5299530029296875e-06, -3.4570693969726562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-10.0,,,"[-29.75, -0.2421875, -5.960464477539062e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-5.25,,,"[-15.75, -1.4185905456542969e-05, -2.1457672119140625e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
puzzle,steering_introspection,1,-7.125,,,"[-26.25, -2.21875, -0.003265380859375, -1.5497207641601562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
puzzle,steering_introspection,1,-5.65625,,,"[-18.5, -4.0625, -1.430511474609375e-06, -3.6954879760742188e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
puzzle,steering_introspection,1,-6.65625,,,"[-24.625, -1.984375, -0.00946044921875, -2.384185791015625e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
puzzle,steering_introspection,1,-4.6875,,,"[-16.25, -2.4375, -3.6954879760742188e-06, -5.364418029785156e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
banker,steering_introspection,1,-13.0,,,"[-38.0, -13.875, -0.001983642578125, -5.960464477539062e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
banker,steering_introspection,1,-10.125,,,"[-23.75, -16.75, -5.125999450683594e-06, -4.649162292480469e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
banker,steering_introspection,1,-11.6875,,,"[-31.625, -15.0, -0.1337890625, -2.384185791015625e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
banker,steering_introspection,1,-9.625,,,"[-21.0, -17.375, -4.76837158203125e-06, -1.0013580322265625e-05]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
nurse,steering_introspection,1,-9.0625,,,"[-30.75, -5.59375, -0.00170135498046875, -9.5367431640625e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
nurse,steering_introspection,1,-6.40625,,,"[-22.375, -3.25, -9.655952453613281e-06, -6.9141387939453125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
nurse,steering_introspection,1,-8.25,,,"[-27.625, -5.25, -0.00628662109375, -2.2649765014648438e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
nurse,steering_introspection,1,-5.4375,,,"[-16.25, -5.53125, -1.049041748046875e-05, -1.5616416931152344e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-7.65625,,,"[-35.25, -2.953125, -0.0133056640625, -0.00445556640625, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-4.46875,,,"[-17.125, -5.21875, -0.00029754638671875, -2.086162567138672e-05, -2.86102294921875e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-6.25,,,"[-27.25, -3.921875, -0.0111083984375, -0.0142822265625, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-4.21875,,,"[-17.875, -3.25, -0.008544921875, -3.170967102050781e-05, -9.5367431640625e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
pocket,steering_introspection,1,-9.0,,,"[-28.75, -7.1875, -0.0196533203125, -2.2649765014648438e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
pocket,steering_introspection,1,-6.3125,,,"[-18.25, -6.9375, -0.0016937255859375, -7.62939453125e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
pocket,steering_introspection,1,-7.8125,,,"[-24.5, -6.71875, -0.021728515625, -1.5497207641601562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
pocket,steering_introspection,1,-5.375,,,"[-16.0, -5.53125, -0.0003490447998046875, -2.2649765014648438e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
zipper,steering_introspection,1,-10.0,,,"[-39.75, -0.20703125, -0.0059814453125, -4.76837158203125e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
zipper,steering_introspection,1,-7.3125,,,"[-29.25, -0.0015411376953125, -1.5497207641601562e-06, -3.814697265625e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
zipper,steering_introspection,1,-8.3125,,,"[-33.25, -0.00714111328125, -0.0859375, -4.76837158203125e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
zipper,steering_introspection,1,-6.09375,,,"[-24.375, -0.0224609375, -4.76837158203125e-05, -1.7881393432617188e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-13.125,,,"[-28.75, -8.5625, -15.0625, -9.5367431640625e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-8.1875,,,"[-19.5, -6.0625, -7.25, -2.9802322387695312e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-9.5625,,,"[-24.125, -6.5, -7.5, -7.867813110351562e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-5.21875,,,"[-15.0, -4.25, -1.625, -5.125999450683594e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bush,steering_introspection,1,-10.5625,,,"[-29.125, -13.0625, -0.049560546875, -1.1920928955078125e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bush,steering_introspection,1,-6.90625,,,"[-16.875, -10.75, -0.000789642333984375, -3.0994415283203125e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
bush,steering_introspection,1,-9.4375,,,"[-25.0, -12.625, -0.1201171875, -3.5762786865234375e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
