role_name,task_name,sample_idx,average_log_probs,role_log_probs,role_period_log_prob,first_100_response_log_probs,first_100_response_text_len,steering_magnitude,steered_layers
shovel,steering_introspection,1,-6.5,,,"[-18.625, -7.40625, -3.337860107421875e-05, -2.5033950805664062e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-12.9375,,,"[-38.75, -0.0234375, -4.76837158203125e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-8.1875,,,"[-24.5, -2.2649765014648438e-05, -4.172325134277344e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-10.5625,,,"[-31.625, -0.04150390625, -9.5367431640625e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
angel,steering_introspection,1,-6.28125,,,"[-18.875, -1.3828277587890625e-05, -1.9073486328125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-12.125,,,"[-36.25, -0.04345703125, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-7.21875,,,"[-21.625, -4.5299530029296875e-06, -3.4570693969726562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-10.0,,,"[-29.75, -0.2421875, -5.960464477539062e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
shadow,steering_introspection,1,-5.25,,,"[-15.75, -1.4185905456542969e-05, -2.1457672119140625e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
peak,steering_introspection,1,-12.0625,,,"[-36.25, -0.00093841552734375, -3.5762786865234375e-07]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
peak,steering_introspection,1,-9.75,,,"[-29.25, -1.6689300537109375e-06, -1.0728836059570312e-05]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
peak,steering_introspection,1,-9.875,,,"[-29.625, -0.00469970703125, -9.5367431640625e-07]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
peak,steering_introspection,1,-8.125,,,"[-24.375, -1.430511474609375e-06, -3.2186508178710938e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
roof,steering_introspection,1,-12.9375,,,"[-38.75, -0.025146484375, -2.384185791015625e-07]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
roof,steering_introspection,1,-9.75,,,"[-29.25, -1.1324882507324219e-05, -2.6226043701171875e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
roof,steering_introspection,1,-12.0625,,,"[-35.25, -1.015625, -2.2649765014648438e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
roof,steering_introspection,1,-7.75,,,"[-23.25, -0.000659942626953125, -2.2649765014648438e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
clove,steering_introspection,1,-9.5,,,"[-29.375, -8.625, -0.0019989013671875, -5.960464477539062e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
clove,steering_introspection,1,-6.75,,,"[-17.25, -9.75, -1.823902130126953e-05, -2.86102294921875e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
clove,steering_introspection,1,-8.875,,,"[-26.125, -9.4375, -0.038818359375, -2.86102294921875e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
clove,steering_introspection,1,-5.625,,,"[-15.3125, -7.1875, -7.510185241699219e-06, -8.702278137207031e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
engineer,steering_introspection,1,-9.5625,,,"[-36.0, -2.140625, -0.004974365234375, -1.6689300537109375e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
engineer,steering_introspection,1,-9.25,,,"[-24.375, -12.5, -1.1801719665527344e-05, -7.867813110351562e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
engineer,steering_introspection,1,-8.4375,,,"[-28.75, -4.71875, -0.3671875, -1.3113021850585938e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
engineer,steering_introspection,1,-6.90625,,,"[-18.375, -9.25, -3.2901763916015625e-05, -2.9802322387695312e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
stool,steering_introspection,1,-10.5,,,"[-32.25, -9.625, -0.00019073486328125, -1.0728836059570312e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
stool,steering_introspection,1,-7.21875,,,"[-21.875, -7.0, -4.76837158203125e-06, -1.633167266845703e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
stool,steering_introspection,1,-9.0,,,"[-29.875, -6.125, -0.01806640625, -5.0067901611328125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
stool,steering_introspection,1,-6.25,,,"[-18.625, -6.375, -5.8650970458984375e-05, -3.2186508178710938e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
statue,steering_introspection,1,-10.3125,,,"[-40.5, -0.76953125, -0.00153350830078125, -5.960464477539062e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
statue,steering_introspection,1,-7.15625,,,"[-28.625, -0.0011138916015625, -1.430511474609375e-06, -4.887580871582031e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
statue,steering_introspection,1,-8.3125,,,"[-33.25, -0.006011962890625, -0.0020294189453125, -7.152557373046875e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
statue,steering_introspection,1,-6.0,,,"[-24.0, -0.01141357421875, -6.246566772460938e-05, -3.5762786865234375e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-10.5,,,"[-36.5, -5.59375, -0.000514984130859375, -7.152557373046875e-07]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-7.875,,,"[-27.125, -4.3125, -1.9073486328125e-06, -3.5762786865234375e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-9.5625,,,"[-30.625, -7.46875, -0.0732421875, -4.76837158203125e-07]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
corridor,steering_introspection,1,-6.71875,,,"[-22.125, -4.78125, -2.86102294921875e-06, -1.0728836059570312e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
throat,steering_introspection,1,-14.125,,,"[-42.25, -0.0537109375, -7.152557373046875e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
throat,steering_introspection,1,-10.75,,,"[-32.25, -3.147125244140625e-05, -9.655952453613281e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
throat,steering_introspection,1,-13.25,,,"[-39.5, -0.22265625, -9.5367431640625e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
throat,steering_introspection,1,-9.4375,,,"[-28.375, -0.00013256072998046875, -2.0265579223632812e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spatula,steering_introspection,1,-7.75,,,"[-33.25, -5.53125, -0.0001506805419921875, -0.00848388671875, -3.5762786865234375e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spatula,steering_introspection,1,-6.3125,,,"[-20.75, -10.875, -5.9604644775390625e-06, -1.5497207641601562e-06, -2.2649765014648438e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spatula,steering_introspection,1,-7.5,,,"[-28.5, -8.4375, -1.71661376953125e-05, -0.490234375, -1.1920928955078125e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
spatula,steering_introspection,1,-5.40625,,,"[-17.75, -9.25, -1.4662742614746094e-05, -5.125999450683594e-06, -2.5033950805664062e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-13.125,,,"[-28.75, -8.5625, -15.0625, -9.5367431640625e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-8.1875,,,"[-19.5, -6.0625, -7.25, -2.9802322387695312e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-9.5625,,,"[-24.125, -6.5, -7.5, -7.867813110351562e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
demon,steering_introspection,1,-5.21875,,,"[-15.0, -4.25, -1.625, -5.125999450683594e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
barrel,steering_introspection,1,-9.0625,,,"[-34.5, -1.6875, -0.002410888671875, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
barrel,steering_introspection,1,-7.21875,,,"[-24.625, -4.25, -4.291534423828125e-06, -4.410743713378906e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
barrel,steering_introspection,1,-8.1875,,,"[-29.5, -3.21875, -0.00946044921875, -2.0265579223632812e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
barrel,steering_introspection,1,-5.53125,,,"[-19.375, -2.796875, -0.00011110305786132812, -3.2186508178710938e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
waiter,steering_introspection,1,-11.125,,,"[-37.5, -7.03125, -0.01312255859375, -4.76837158203125e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
waiter,steering_introspection,1,-6.9375,,,"[-27.75, -0.046875, -3.218650817871094e-05, -3.4570693969726562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
waiter,steering_introspection,1,-11.6875,,,"[-29.875, -16.625, -0.169921875, -8.344650268554688e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
waiter,steering_introspection,1,-7.21875,,,"[-22.5, -6.40625, -0.00010061264038085938, -2.5033950805664062e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
chef,steering_introspection,1,-12.5625,,,"[-37.75, -0.005859375, -1.6689300537109375e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
chef,steering_introspection,1,-10.0625,,,"[-30.25, -8.058547973632812e-05, -3.5762786865234375e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
chef,steering_introspection,1,-10.875,,,"[-32.5, -0.04443359375, -1.0728836059570312e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
chef,steering_introspection,1,-7.59375,,,"[-22.75, -2.276897430419922e-05, -1.9073486328125e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-7.75,,,"[-30.875, -0.1494140625, -0.010009765625, -5.960464477539062e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-6.46875,,,"[-25.25, -0.58984375, -3.933906555175781e-06, -1.8358230590820312e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-7.0625,,,"[-27.5, -0.70703125, -0.0194091796875, -2.7418136596679688e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
snail,steering_introspection,1,-5.5,,,"[-21.625, -0.3359375, -3.4332275390625e-05, -5.4836273193359375e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
prize,steering_introspection,1,-11.0,,,"[-35.75, -8.3125, -0.001220703125, -4.76837158203125e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
prize,steering_introspection,1,-7.65625,,,"[-25.125, -5.5, -4.5299530029296875e-06, -9.298324584960938e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
prize,steering_introspection,1,-8.875,,,"[-29.625, -5.75, -0.020263671875, -2.86102294921875e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
prize,steering_introspection,1,-5.84375,,,"[-19.125, -4.21875, -5.7220458984375e-06, -8.940696716308594e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
arm,steering_introspection,1,-12.875,,,"[-36.75, -1.90625, -1.4662742614746094e-05]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
arm,steering_introspection,1,-8.75,,,"[-26.125, -0.138671875, -2.5510787963867188e-05]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
arm,steering_introspection,1,-11.6875,,,"[-34.75, -0.30078125, -4.76837158203125e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
arm,steering_introspection,1,-7.09375,,,"[-21.25, -0.01165771484375, -7.152557373046875e-06]",4,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
oregano,steering_introspection,1,-8.8125,,,"[-38.25, -5.90625, -0.000598907470703125, -0.00836181640625, -2.384185791015625e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
oregano,steering_introspection,1,-8.3125,,,"[-28.125, -13.5, -4.2438507080078125e-05, -8.702278137207031e-06, -9.5367431640625e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
oregano,steering_introspection,1,-8.8125,,,"[-35.25, -8.5625, -0.000560760498046875, -0.322265625, -1.3113021850585938e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
oregano,steering_introspection,1,-7.53125,,,"[-25.25, -12.375, -5.9604644775390625e-05, -9.5367431640625e-06, -2.6226043701171875e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
rabbi,steering_introspection,1,-9.0,,,"[-34.0, -1.90625, -0.000579833984375, -4.76837158203125e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
rabbi,steering_introspection,1,-7.71875,,,"[-29.25, -1.5703125, -3.62396240234375e-05, -2.1457672119140625e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
rabbi,steering_introspection,1,-8.75,,,"[-31.5, -3.53125, -0.005340576171875, -1.5497207641601562e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
rabbi,steering_introspection,1,-7.4375,,,"[-27.25, -2.46875, -6.079673767089844e-06, -2.384185791015625e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-12.1875,,,"[-36.5, -0.005157470703125, -3.5762786865234375e-07]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-8.5,,,"[-25.5, -1.0967254638671875e-05, -1.4066696166992188e-05]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-11.125,,,"[-33.25, -0.1669921875, -1.3113021850585938e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tower,steering_introspection,1,-6.59375,,,"[-19.75, -7.104873657226562e-05, -1.1920928955078125e-06]",6,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
blossom,steering_introspection,1,-6.90625,,,"[-29.25, -5.28125, 0.0, -0.0078125, -4.76837158203125e-07]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
blossom,steering_introspection,1,-4.84375,,,"[-17.25, -6.90625, 0.0, -1.3113021850585938e-06, -4.5299530029296875e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
blossom,steering_introspection,1,-6.9375,,,"[-25.0, -9.625, -2.872943878173828e-05, -0.06494140625, -1.9073486328125e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
blossom,steering_introspection,1,-4.84375,,,"[-15.3125, -8.9375, -2.300739288330078e-05, -4.76837158203125e-06, -4.5299530029296875e-06]",8,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
turnip,steering_introspection,1,-9.625,,,"[-37.0, -1.5, -0.08056640625, -1.5497207641601562e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
turnip,steering_introspection,1,-7.4375,,,"[-27.625, -2.125, -3.337860107421875e-05, -3.814697265625e-05]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
turnip,steering_introspection,1,-9.0,,,"[-27.625, -8.25, -0.162109375, -3.0994415283203125e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
turnip,steering_introspection,1,-7.4375,,,"[-23.75, -5.96875, -6.008148193359375e-05, -9.655952453613281e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tide,steering_introspection,1,-10.0625,,,"[-31.125, -9.1875, -0.005584716796875, -1.6689300537109375e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tide,steering_introspection,1,-6.59375,,,"[-18.5, -7.875, -2.6226043701171875e-06, -9.298324584960938e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tide,steering_introspection,1,-9.0,,,"[-26.75, -9.0625, -0.205078125, -2.7418136596679688e-06]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
tide,steering_introspection,1,-6.5,,,"[-17.75, -8.1875, -1.4066696166992188e-05, -2.086162567138672e-05]",5,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-7.65625,,,"[-35.25, -2.953125, -0.0133056640625, -0.00445556640625, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-4.46875,,,"[-17.125, -5.21875, -0.00029754638671875, -2.086162567138672e-05, -2.86102294921875e-06]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-6.25,,,"[-27.25, -3.921875, -0.0111083984375, -0.0142822265625, -3.5762786865234375e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
beetle,steering_introspection,1,-4.21875,,,"[-17.875, -3.25, -0.008544921875, -3.170967102050781e-05, -9.5367431640625e-07]",7,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
basement,steering_introspection,1,-11.0,,,"[-42.5, -1.375, -0.0004329681396484375, -5.960464477539062e-07]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
basement,steering_introspection,1,-7.21875,,,"[-28.75, -0.083984375, -1.4185905456542969e-05, -7.62939453125e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
basement,steering_introspection,1,-10.0625,,,"[-38.0, -2.15625, -0.09423828125, -3.4570693969726562e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
basement,steering_introspection,1,-6.125,,,"[-24.125, -0.435546875, -5.888938903808594e-05, -3.337860107421875e-06]",9,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
scientist,steering_introspection,1,-9.0,,,"[-36.0, -0.000629425048828125, -0.002044677734375, -1.1920928955078125e-06]",10,0.0,"[np.int64(26), np.int64(30), np.int64(34), np.int64(38)]"
